,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,NG_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2006-12-26,876822,105902,96427,362159,409832,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,6.11299991607666,0.05437021425101104,-47673,0.7793708055472075,9475,-1.3149647908960194,0.014577890156750532,0.08400179905006203,-0.13694765522419083,0.0847374665461249,0.04381038623024694
2007-01-09,887510,109091,106216,370544,396841,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,6.63100004196167,0.029630088675057183,-26297,2.4378950345680197,2875,-0.7527183396402006,0.027855639607237567,0.06027672114701334,0.0847374665461249,0.001055643106337767,0.044416820142852184
2007-01-16,918053,108687,113676,388274,407866,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,6.638000011444092,0.021340815835251343,-19592,0.7554844452456874,-4989,-0.8860745231039651,0.036118019443816415,0.03536559589500052,0.001055643106337767,0.14447124268949652,0.044960613876680884
2007-01-23,924398,98210,102131,389189,411145,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.597000122070312,0.023751674062470928,-21956,-0.2575014732264913,-3921,0.11633315287897321,0.005240312169669163,0.10992258199769393,0.14447124268949652,0.018823173193379228,0.045650832707838644
2007-01-30,904938,90373,91797,377453,401103,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.739999771118164,0.026134387107183035,-23650,-0.1832543990791845,-1424,0.2701217440972395,0.02797229743268307,0.09974748860954054,0.018823173193379228,-0.01602062006575178,0.04645626771050436
2007-02-06,865279,89807,92364,371934,398134,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.616000175476074,0.030279250969918372,-26200,-0.2817872605637071,-2557,-0.12520194753673733,0.011022403216339337,0.006219431193768493,-0.01602062006575178,-0.03269433649450815,0.04728252678712841
2007-02-13,854696,89588,95858,381391,402473,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.367000102996826,0.024666080103334986,-21082,0.5914855208551231,-6270,-0.42911014828743105,0.017599991835318372,0.020022001013772203,-0.03269433649450815,0.029591411986198635,0.0478062126289288
2007-02-20,847260,88047,93621,379504,401263,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.585000038146973,0.02568160895120742,-21759,-0.07920944990967549,-5574,0.08143246253638721,0.003966612318399727,0.020796177642732897,0.029591411986198635,-0.006855642124567685,0.048225175345008094
2007-02-27,752461,80167,72522,344647,381773,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.532999992370605,0.04933943420323445,-37126,-1.8137289615938437,7645,1.5602058400018886,0.07481484540623881,0.1897910131050698,-0.006855642124567685,-0.008097686228869416,0.04918855475360958
2007-03-06,755533,80368,81908,351610,381944,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.472000122070312,0.040149139746377724,-30334,0.9026381433722147,-1540,-1.2206612701522073,0.00972525540042042,0.05907836032438561,-0.008097686228869416,-0.07762311485955242,0.05017483373626057
2007-03-13,768922,80665,95296,353484,370105,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,6.892000198364258,0.021615976653028526,-16621,1.8150100657416686,-14631,-1.732684078657054,0.018951366037902734,0.0777729155892499,-0.07762311485955242,0.002611672740828297,0.05043189860336837
2007-03-20,775465,85424,109286,360453,368631,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,6.909999847412109,0.010545930506212402,-8178,1.0980307495428665,-23862,-1.200511885470828,0.011580284301946003,0.09629192131888449,0.002611672740828297,0.0858176480817483,0.05051543202119109
2007-03-27,754619,70851,100340,355061,359274,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.502999782562256,0.005582949806458623,-4213,0.511306119554074,-29489,-0.7256291386458448,0.0206471753449012,0.13738455876769223,0.0858176480817483,-0.010262517198200594,0.05053308462120254
2007-04-03,739152,72245,93234,346433,359925,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.426000118255615,0.01825334978461805,-13492,-1.2296271363429758,-20989,1.1263962343911298,0.013136398256974508,0.051366034360855455,-0.010262517198200594,0.059655242758974936,0.05066079648014024
2007-04-10,751438,84560,103102,339325,359162,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.86899995803833,0.026398718190988477,-19837,-0.8584161309175921,-18542,0.33105504686451503,0.011268642079236979,0.11820720231053702,0.059655242758974936,-0.05731347556117139,0.050685047739861114
2007-04-17,755276,74185,101170,359727,366751,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.418000221252441,0.009299911555510833,-7024,1.7051306960787185,-26985,-1.1235790577532676,0.03852972836066612,0.07018334236263579,-0.05731347556117139,0.024265276755172538,0.05037375703600266
2007-04-24,746282,73269,102109,356875,361966,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.598000049591064,0.006821818025893697,-5091,0.25593293047839466,-28840,-0.24560557994693333,0.010624046207714918,0.010577153348766664,0.024265276755172538,0.015793614737544148,0.05016095668366737
2007-05-01,733792,70113,97357,355545,359938,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.717999935150146,0.005986710130391174,-4393,0.09353032767774112,-27244,0.2138601761800499,0.004693333035166454,0.04722039768316713,0.015793614737544148,-0.010494927689479128,0.04966324822526476
2007-05-08,731141,69683,90855,353969,367221,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.63700008392334,0.018125094885938553,-13252,-1.2072903493087959,-21172,0.8274824473420261,0.012283864168942997,0.04317980789594987,-0.010494927689479128,0.029723681704800553,0.04920006191708134
2007-05-15,762147,76183,89874,357052,376394,023651,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE ,7.863999843597412,0.025378306284745595,-19342,-0.8329446714108495,-13691,1.0231952523521455,0.01671015998451147,0.04505079581107692,0.029723681704800553,-0.008011155467289255,0.04920835142223731
