,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,HO_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2016-04-12,387559,66282,61723,211782,222227,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.2759000062942505,0.02695073524289205,-10445,-2.5802082053079016,4559,1.2486565501515385,0.028020156264040606,0.03730323034256474,0.1873255429813505,-0.0099537280348313,0.0010484230287738036
2016-04-19,395331,68133,66444,218985,229121,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.263200044631958,0.025639274430793436,-10136,0.07972979597945087,1689,-0.7405324092589773,0.031459074415428494,0.04883449623635539,-0.0099537280348313,0.0548606189408003,0.0019383428666189808
2016-04-26,393354,66810,62635,217303,233294,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.3324999809265137,0.04065294874337111,-15991,-1.4810374091584013,4175,0.6288401364932171,0.01299387257349694,0.03964618177604388,0.0548606189408003,0.0006754447647214779,0.0027113858845198547
2016-05-03,393146,68958,61848,213789,234903,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.333400011062622,0.053705239274976724,-21114,-1.3023891964998449,7110,0.7461472363316504,0.011417631693901385,0.022437808663211167,0.0006754447647214779,0.0030748200551256044,0.0035458035241241193
2016-05-10,389661,69791,61120,210339,231864,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.337499976158142,0.05524032428187579,-21525,-0.10454131544006552,8671,0.3970535119268669,0.01467425594127584,0.01192413166196882,0.0030748200551256044,0.0971214810865435,0.0043758171947590315
2016-05-17,399144,67647,59227,206755,227552,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.4673999547958374,0.05210400256549015,-20797,0.18682906423788884,8420,-0.06441496582927211,0.018180687854443975,0.031818970001734004,0.0971214810865435,0.0145155227576097,0.004734249834158254
2016-05-24,413495,72773,61239,222449,249286,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.488700032234192,0.06490284042128684,-26837,-1.5132383300262562,11534,0.7801695628645301,0.0793411555216382,0.05326388681610602,0.0145155227576097,0.005911137472162542,0.005387993165797851
2016-05-31,409390,75921,63725,217640,247814,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.497499942779541,0.07370478028285986,-30174,-0.8070230595291358,12196,0.16009867108429363,0.013494351751193458,0.0403448720335706,0.005911137472162542,0.029382324704623652,0.006031644220780758
2016-06-07,416893,75842,66151,223089,254057,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.5414999723434448,0.07428284955612112,-30968,-0.19394709201494906,9691,-0.611885976697037,0.024504030212974644,0.017641714732416387,0.029382324704623652,-0.02562439104854597,0.00674045029028561
2016-06-14,412607,77881,63445,216290,250845,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.5019999742507937,0.08374797325299861,-34555,-0.8604126238627177,14436,1.1381817396790064,0.021430635683474798,0.03357485529909571,-0.02562439104854597,0.009786987599455621,0.007664843339751793
2016-06-21,404416,75014,60156,216277,246856,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.516700029373169,0.07561273540117107,-30579,0.9636288284008754,14858,0.10227650039868447,0.008641146279794357,0.045542649996300956,0.009786987599455621,-0.030065310058113637,0.008052015663999905
2016-06-28,381857,71429,56578,206079,234308,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.4710999727249146,0.07392557947084903,-28229,0.5810848235480297,14851,-0.0017308909637600888,0.05165002599985921,0.05595787730358496,-0.030065310058113637,-0.017333927259399418,0.00859085163588558
2016-07-05,375277,73354,59573,200109,228474,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.4456000328063965,0.07558416849420561,-28365,-0.03561542671733135,13781,-0.280209607261357,0.027541923034744727,0.0370127964973256,-0.017333927259399418,0.012174833910193472,0.009933975724886124
2016-07-12,367029,75458,60419,188346,216115,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.4631999731063845,0.07565887164229529,-27769,0.1588160212323164,15039,0.3352190515272719,0.05963986639008458,0.021710811984368215,0.012174833910193472,-0.05405960513470087,0.011004871507726987
2016-07-19,370482,70379,59592,198996,215219,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.3840999603271484,0.04378890202492969,-16223,3.1458004680829035,10787,-1.158491563336957,0.027874413046364812,0.045440906048272306,-0.05405960513470087,-0.04197672623944593,0.011318612331223464
2016-07-26,368432,68058,55245,199813,218479,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.3259999752044678,0.05066335171754897,-18666,-0.6594112534482107,12813,0.5468551778493962,0.009746779761506317,0.05407816517035271,-0.04197672623944593,-0.05052792814790308,0.011548501529835917
2016-08-02,393209,71313,58584,208873,224522,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.258999943733215,0.03979817349043384,-15649,0.8188756676944458,12729,-0.02279932253441612,0.03484811776785611,0.05076329707383542,-0.05052792814790308,0.05695003918567676,0.01188643075277319
2016-08-09,398408,72124,63220,202748,218225,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.3307000398635864,0.038847111503785066,-15477,0.04374264068218174,8904,-0.9727651198217742,0.029507830668475177,0.040245596406194586,0.05695003918567676,0.09814381278543105,0.012425949582911083
2016-08-16,401075,71247,56483,203583,226704,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.461300015449524,0.05764757214984729,-23121,-1.9186361719644183,14764,1.4708539989156844,0.021646017657981766,0.05961011508651061,0.09814381278543105,0.027714997047300294,0.013241332176426736
2016-08-23,402986,78195,57318,207039,243490,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.5017999410629272,0.09045227377626022,-36451,-3.3235679112385466,20877,1.5241538365642338,0.04492940521031943,0.05743360415605883,0.027714997047300294,-0.020442115822886686,0.015031038080886664
2016-08-30,387074,77924,56263,199509,237345,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.4710999727249146,0.09774875088484372,-37836,-0.3436843959839796,21661,0.19454770140898195,0.031303364510797654,0.009881732209528494,-0.020442115822886686,-0.04255320355827297,0.017163592187896475
2016-09-06,382084,71262,53883,205116,230434,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.4084999561309814,0.06626291600799825,-25318,3.2340069340746216,17379,-1.1062484176152365,0.02874067271266215,0.07225218746254344,-0.04255320355827297,0.010223646282625065,0.018511093967430187
2016-09-13,385339,69160,51630,206323,231758,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.4228999614715576,0.0660068147786754,-25435,-0.030621538719234512,17530,0.039520105526533435,0.005777470376482888,0.036054309131550624,0.010223646282625065,-0.01257993574142413,0.02007094343657482
2016-09-20,400134,69246,52792,207219,232031,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.4049999713897705,0.06200922690898549,-24812,0.1616758231064076,16454,-0.2792346479333781,0.0026613545816733066,0.010226322948589784,-0.01257993574142413,0.0034875293505154392,0.021733165939503633
2016-09-27,399090,72384,53730,212153,237554,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.4098999500274658,0.06364729760204466,-25401,-0.1472006877695972,18654,0.5498158117030795,0.023252918011060535,0.032319964476584674,0.0034875293505154392,0.10248955407319693,0.02342137452782537
2016-10-04,391294,73866,47003,206725,249395,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.5543999671936035,0.10904843928094987,-42670,-4.327094139166604,26863,2.056929514645819,0.037860650705954575,0.06791650464552532,0.10248955407319693,0.02116570797159234,0.02551447147779618
2016-10-11,411530,75348,46729,207084,258079,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.587299942970276,0.12391563191018881,-50995,-2.127556262043374,28619,0.44876742296074046,0.019440497202056053,0.014384363967004432,0.02116570797159234,-0.011780939385457545,0.028370492657393994
2016-10-18,420723,80183,54528,212303,257724,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.568600058555603,0.10795939371035099,-45421,1.3544577552061818,25655,-0.7202391077199718,0.011858893212517579,0.09378595660339542,-0.011780939385457545,-0.003506361083754239,0.030747771132376256
2016-10-25,412448,80399,53266,213546,256306,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.563099980354309,0.1036736752269377,-42760,0.6324826548584223,27133,0.3513000240062939,0.005663485523100891,0.011057494482474844,-0.003506361083754239,-0.02955667429033637,0.033242510489180685
2016-11-01,387430,82001,48790,195620,241832,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.5168999433517456,0.11927832124512815,-46212,-0.8369539917759329,33211,1.4736403134455738,0.07406526887521374,0.04647108746014634,-0.02955667429033637,-0.049970297875490566,0.0359546418002961
2016-11-08,392006,78280,50836,198631,230889,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.441100001335144,0.08228955679249808,-32258,3.60168288465013,27444,-1.4885269597088506,0.032487427826410877,0.04466526224480312,-0.049970297875490566,0.0019429517662721274,0.03820663889707559
2016-11-15,404085,78858,54687,202190,231077,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.4438999891281128,0.07148743457440886,-28887,0.8599358173089187,24171,-0.8349361999561232,0.008648246923952205,0.03316485079935602,0.0019429517662721274,0.0570676396932015,0.04064374865093907
2016-11-22,398285,78658,53126,194863,228501,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.5262999534606934,0.0844571098585184,-33638,-1.1757427273964636,25532,0.33681032456042664,0.02339121890382744,0.013362775450737571,0.0570676396932015,-0.04166936123563403,0.043549904484197
2016-11-29,388453,78389,47020,189281,229817,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.4627000093460083,0.10435239269615629,-40536,-1.7319256311435278,31369,1.4655334747730897,0.016459157524015864,0.0508336722244815,-0.04166936123563403,0.11977848115450862,0.046697956211244916
2016-12-06,410034,88770,40296,191609,255528,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.6378999948501587,0.1558870727793305,-63919,-6.0195184488213505,48474,4.403364113547843,0.06270785016672742,0.13252909364201262,0.11977848115450862,0.022467810616839445,0.0504767968630779
2016-12-13,446194,89735,40152,216193,283048,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.6747000217437744,0.1498339287395169,-66855,-0.7160381821995249,49583,0.2704653760419868,0.10436642823806538,0.008538190889003518,0.022467810616839445,-0.003523034150076265,0.05391679250111149
2016-12-20,440699,90267,48332,216784,276451,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.6687999963760376,0.13539172995627402,-59667,1.6109584620142807,41935,-1.7140526318148608,0.014573175058542075,0.06285759637515423,-0.003523034150076265,0.018336500365849995,0.0571856892600204
2016-12-27,439089,95230,47004,220122,290924,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.6993999481201172,0.16124749196632118,-70802,-2.52666786173783,48226,1.4275049410141616,0.034852048543575334,0.04422993095884247,0.018336500365849995,-0.013357627879569955,0.06063380457020951
2017-01-03,429039,101869,47210,209599,288522,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.676699995994568,0.18395297397206314,-78923,-1.8495111469428747,54659,1.4650788336760885,0.025947510745381142,0.0459152529866715,-0.013357627879569955,-0.038945540614876095,0.06404201379137013
2017-01-10,418260,93307,46439,205440,274598,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.6114000082015991,0.16534691340314636,-69158,2.2760168655996305,46868,-1.8159188325536841,0.03766993446352164,0.06678545360869005,-0.038945540614876095,0.02308549948536709,0.06685969038902248
2017-01-17,434436,98157,48688,214000,286401,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.6485999822616575,0.16665515749155227,-72401,-0.7753550423181753,49469,0.6218619997130972,0.04069336392213445,0.048343491436548744,0.02308549948536709,-0.0043066760601407905,0.06999168590810262
2017-01-24,423582,98782,50991,201982,273077,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.6414999961853027,0.16784235401882044,-71095,0.3006196539881594,47791,-0.38624791683930426,0.05334495294268712,0.019549585038691888,-0.0043066760601407905,-0.018154089717427158,0.07288978396314928
2017-01-31,405318,96897,49013,192102,257921,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.6117000579833984,0.16238854430348518,-65819,1.2455675642496613,47884,0.021955607178775302,0.0556327121058257,0.026475224453430198,-0.018154089717427158,0.006452774868490163,0.07583254418859148
2017-02-07,415983,94740,50046,201993,262104,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.622099995613098,0.1445035013450069,-60111,1.4082769578454448,44694,-0.7870363517040941,0.03032555694176002,0.022032516956059286,0.006452774868490163,0.0099254355849836,0.07851858445556446
2017-02-14,441884,91210,53883,222403,279430,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.638200044631958,0.1290542314272524,-57027,0.7413764504799475,37327,-1.7709858335556983,0.07519633025329144,0.05077433094635854,0.0099254355849836,0.002624831013450679,0.08074283301496875
2017-02-21,437684,91738,55197,227664,283792,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.6425000429153442,0.12823863792142276,-56128,0.2034470585040418,36541,-0.17787473635614776,0.01881491271976475,0.012536155442882908,0.002624831013450679,-0.013211582367012364,0.08326818165863953
2017-02-28,405810,89518,52448,208614,262103,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.6208000183105469,0.1318079889603509,-53489,0.602946417963645,37070,0.12086345399877538,0.08654669366094703,0.03500133834861868,-0.013211582367012364,-0.004257201394266219,0.08600607996615531
2017-03-07,393821,83348,46002,201326,250432,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.6138999462127686,0.12469116679912956,-49106,1.08006209802617,37346,0.06801212390034746,0.041967159408355804,0.09753382296095864,-0.004257201394266219,-0.0755932728701394,0.08844152460515274
2017-03-14,424538,82912,51581,222350,259650,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.4918999671936035,0.0878602151044194,-37300,2.997808649107082,31331,-1.52734364089269,0.06274273858921162,0.044723517209074075,-0.0755932728701394,0.0076412525038025425,0.09000254755508962
2017-03-21,420771,80408,55042,227893,256431,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.5032999515533447,0.06782311518617015,-28538,2.063890629342956,25366,-1.4050567911470822,0.018091195150353897,0.04403839055001846,0.0076412525038025425,0.008913775195680707,0.09079687337315545
2017-03-28,418596,80363,55017,229234,259546,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.516700029373169,0.07241349654559527,-30312,-0.4216070023837194,25346,-0.0047531792827927785,0.009116575964646672,0.000517063081695967,0.008913775195680707,0.04984507587124476,0.09175955099845026
2017-04-04,421223,81772,55669,228481,262098,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.5923000574111938,0.0798080826545559,-33617,-0.7895440950224082,26103,0.18084262630316583,0.006736937374000926,0.014995525352696793,0.04984507587124476,0.03661363876105295,0.09326525522646326
2017-04-11,426921,84664,54127,225716,267896,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.6505999565124512,0.09880048065098695,-42180,-2.0328899419072557,30537,1.052649071869295,0.017347633363856634,0.031947316468647104,0.03661363876105295,-0.017387613500159937,0.09464698109969585
2017-04-18,434644,89451,57133,226423,276105,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.621899962425232,0.11430504044689448,-49682,-1.7572337739300714,32318,0.4171732006624176,0.01774229495669893,0.053164056104349725,-0.017387613500159937,-0.0472901991057576,0.09635209198462089
2017-04-25,430616,89441,56673,230636,272713,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.545199990272522,0.09771350809073513,-42077,1.7497078068488234,32768,0.10353300632241558,0.01510880124923264,0.0032166664385342952,-0.0472901991057576,-0.04996112891475646,0.09744941043360864
2017-05-02,426835,80018,63384,237467,255984,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.468000054359436,0.04338210315461478,-18517,5.471231909636428,16634,-3.746725620970888,0.04774536884108047,0.11250889108938508,-0.04996112891475646,-0.017643055405438646,0.09725088858514014
2017-05-09,435136,81159,68818,237730,247280,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.4421000480651855,0.02194716134725695,-9550,2.1008117890988323,12341,-1.0057750653062658,0.018488278592193975,0.04384005547517286,-0.017643055405438646,0.051522036647782876,0.0966106354517821
2017-05-16,422713,86330,71347,223019,235223,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.5163999795913696,0.028870652191912715,-12204,-0.609924253566701,14983,0.6071664950728048,0.05841454951750385,0.04883400876475326,0.051522036647782876,0.0595489087090626,0.09616384025229022
2017-05-23,405080,84997,68939,216964,234590,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.6066999435424805,0.04351239261380468,-17626,-1.2826669631641328,16058,0.2543096616380381,0.014811074644450055,0.02430230745244777,0.0595489087090626,-0.03566314408038718,0.09575248548676173
2017-05-30,385694,81981,64793,203368,228400,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.549399971961975,0.06490119109968005,-25032,-1.8282808334156218,17188,0.27895724301372565,0.04582553593596561,0.0487961083025604,-0.03566314408038718,-0.05369819244891383,0.0955831856947775
2017-06-06,378134,76862,68557,199968,207893,022651,"#2 HEATING OIL, NY HARBOR-ULSD - NEW YORK MERCANTILE EXCHANGE",1.4661999940872192,0.020958178846652246,-7925,4.4353814163559715,8305,-2.3031211271111296,0.05861555775129272,0.061085552781961094,-0.05369819244891383,-0.012617630958055792,0.09455771125805695
